tweet_id,tweet_image_url,date,time,favorite_count,retweet_count,text,name,dog_type,dog_prediction,tweet_prediction,prediction_confidence,rating_numerator,rating_denominator,expanded_urls
874057562936811520,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,2017-06-12,00:15:36,23134,4125,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10",None,,True,flat-coated_retriever,83.22,12.0,12.0,https://twitter.com/dog_rates/status/874057562936811520/photo/1
874012996292530176,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2017-06-11,21:18:31,35501,11007,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo",Sebastian,puppo,True,cardigan,80.67,13.0,13.0,"https://twitter.com/dog_rates/status/874012996292530176/photo/1,https://twitter.com/dog_rates/status/874012996292530176/photo/1"
873580283840344065,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,2017-06-10,16:39:04,24837,4143,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly",None,,True,newfoundland,67.85,13.0,13.0,https://twitter.com/dog_rates/status/873580283840344065/photo/1
873213775632977920,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,2017-06-09,16:22:42,7467,1667,This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below,Sierra,,True,vizsla,61.98,12.0,12.0,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1"
872967104147763200,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2017-06-09,00:02:31,28031,5669,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo,None,,True,labrador_retriever,47.69,12.0,12.0,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1"
872820683541237760,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,2017-06-08,14:20:41,15029,3884,Here are my favorite #dogsatpollingstations  Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10,None,,True,pug,99.91,13.0,13.0,"https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1"
872620804844003328,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,2017-06-08,01:06:27,21309,3911,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love...,Monkey,,True,cocker_spaniel,51.32,13.0,13.0,https://twitter.com/dog_rates/status/872620804844003328/photo/1
872486979161796608,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,2017-06-07,16:14:40,41606,9429,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10,None,,True,pembroke,93.19,12.0,12.0,https://twitter.com/dog_rates/status/872486979161796608/photo/1
872261713294495745,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2017-06-07,01:19:32,35085,6649,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck,Harry,,True,labrador_retriever,97.2,13.0,13.0,"https://twitter.com/dog_rates/status/872261713294495745/photo/1,https://twitter.com/dog_rates/status/872261713294495745/photo/1"
872122724285648897,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,2017-06-06,16:07:15,35324,8549,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on,Kody,,False,basketball,80.84,12.0,12.0,"https://twitter.com/dog_rates/status/872122724285648897/photo/1,https://twitter.com/dog_rates/status/872122724285648897/photo/1"
871879754684805121,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,2017-06-06,00:01:46,39090,11918,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10,Lassie,,True,shetland_sheepdog,96.92,13.0,13.0,"https://twitter.com/dog_rates/status/871879754684805121/photo/1,https://twitter.com/dog_rates/status/871879754684805121/photo/1"
871762521631449091,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2017-06-05,16:15:56,20787,3678,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10,Rover,pupper,True,labrador_retriever,92.14,12.0,12.0,"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1"
871515927908634625,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2017-06-04,23:56:03,20730,3628,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo,Napolean,,True,komondor,97.48,12.0,12.0,"https://twitter.com/dog_rates/status/871515927908634625/photo/1,https://twitter.com/dog_rates/status/871515927908634625/photo/1"
871032628920680449,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,2017-06-03,15:55:36,23255,3999,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking",Boomer,,True,kelpie,39.81,13.0,13.0,https://twitter.com/dog_rates/status/871032628920680449/photo/1
870804317367881728,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,2017-06-03,00:48:22,33791,6393,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10,None,,False,home_theater,16.83,11.0,11.0,https://twitter.com/dog_rates/status/870804317367881728/photo/1
870656317836468226,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,2017-06-02,15:00:16,12819,2817,This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10  Help Cody here:,Cody,,True,pembroke,94.55,13.0,13.0,"https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1"
870374049280663552,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,2017-06-01,20:18:38,85011,27680,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10,Zoey,,True,golden_retriever,84.1,13.0,13.0,https://twitter.com/dog_rates/status/870374049280663552/photo/1
870308999962521604,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2017-06-01,16:00:09,22453,4384,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking",Rumble,,True,greater_swiss_mountain_dog,62.28,13.0,13.0,"https://twitter.com/dog_rates/status/870308999962521604/photo/1,https://twitter.com/dog_rates/status/870308999962521604/photo/1"
870063196459192321,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,2017-05-31,23:43:25,37771,8840,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride,Clifford,,False,comic_book,53.44,14.0,14.0,"https://twitter.com/dog_rates/status/870063196459192321/photo/1,https://twitter.com/dog_rates/status/870063196459192321/photo/1"
869772420881756160,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,2017-05-31,04:27:59,43710,10663,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly",Dewey,,True,pembroke,98.01,13.0,13.0,https://twitter.com/dog_rates/status/869772420881756160/photo/1
869702957897576449,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,2017-05-30,23:51:58,29116,6728,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley,Stanley,,True,pembroke,99.34,13.0,13.0,https://twitter.com/dog_rates/status/869702957897576449/photo/1
869596645499047938,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,2017-05-30,16:49:31,16476,3327,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for,Scout,doggo,True,chihuahua,95.52,12.0,12.0,"https://twitter.com/dog_rates/status/869596645499047938/photo/1,https://twitter.com/dog_rates/status/869596645499047938/photo/1"
869227993411051520,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,2017-05-29,16:24:37,21112,4023,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well,Gizmo,,True,pembroke,66.42,13.0,13.0,https://twitter.com/dog_rates/status/869227993411051520/photo/1
868880397819494401,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,2017-05-28,17:23:24,55098,12518,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter,Walter,,False,laptop,15.37,14.0,14.0,https://twitter.com/dog_rates/status/868880397819494401/photo/1
868622495443632128,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,2017-05-28,00:18:35,28295,6275,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways,None,,True,labrador_retriever,86.81,13.0,13.0,https://twitter.com/dog_rates/status/868622495443632128/photo/1
868552278524837888,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,2017-05-27,19:39:34,10539,2240,Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help,Cooper,,True,whippet,37.82,12.0,12.0,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1"
867900495410671616,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,2017-05-26,00:29:37,24964,4439,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10",None,,True,labrador_retriever,52.26,12.0,12.0,https://twitter.com/dog_rates/status/867900495410671616/photo/1
867774946302451713,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2017-05-25,16:10:44,35179,7788,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold,Harold,,True,border_collie,66.2,13.0,13.0,"https://twitter.com/dog_rates/status/867774946302451713/photo/1,https://twitter.com/dog_rates/status/867774946302451713/photo/1"
867421006826221569,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,2017-05-24,16:44:18,16755,2697,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo,Shikha,puppo,True,eskimo_dog,61.65,12.0,12.0,https://twitter.com/dog_rates/status/867421006826221569/photo/1
867051520902168576,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,2017-05-23,16:16:06,33420,8425,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10",None,,True,samoyed,47.14,13.0,13.0,https://twitter.com/dog_rates/status/867051520902168576/photo/1
866686824827068416,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,2017-05-22,16:06:55,20070,3727,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely,Lili,puppo,True,flat-coated_retriever,51.47,12.0,12.0,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1"
866450705531457537,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2017-05-22,00:28:40,106827,32883,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender",Jamesy,pupper,True,french_bulldog,90.53,13.0,13.0,"https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1"
866334964761202691,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,2017-05-21,16:48:45,54720,15546,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly,Coco,,True,samoyed,98.41,12.0,12.0,"https://twitter.com/dog_rates/status/866334964761202691/photo/1,https://twitter.com/dog_rates/status/866334964761202691/photo/1"
865718153858494464,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,2017-05-19,23:57:46,26640,6008,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy",Boomer,,True,golden_retriever,67.37,13.0,13.0,https://twitter.com/dog_rates/status/865718153858494464/photo/1
865359393868664832,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2017-05-19,00:12:11,27530,5384,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10,Sammy,,True,chesapeake_bay_retriever,83.24,13.0,13.0,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1"
865006731092295680,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,2017-05-18,00:50:50,29063,8209,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase,Nelly,,True,pembroke,98.99,13.0,13.0,https://twitter.com/dog_rates/status/865006731092295680/photo/1
864873206498414592,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2017-05-17,16:00:15,33651,9361,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10,None,,False,pole,47.86,14.0,14.0,"https://twitter.com/dog_rates/status/864873206498414592/photo/1,https://twitter.com/dog_rates/status/864873206498414592/photo/1"
864279568663928832,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,2017-05-16,00:41:21,15195,3266,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball,Meatball,,True,bull_mastiff,66.86,12.0,12.0,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1"
864197398364647424,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,2017-05-15,19:14:50,31459,9616,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well,Paisley,,True,golden_retriever,94.59,13.0,13.0,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1"
863907417377173506,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,2017-05-15,00:02:33,21477,4441,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck,Albus,,False,marmot,35.88,13.0,13.0,"https://twitter.com/dog_rates/status/863907417377173506/photo/1,https://twitter.com/dog_rates/status/863907417377173506/photo/1"
863553081350529029,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,2017-05-14,00:34:33,15935,4489,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse),Neptune,,True,eskimo_dog,41.33,13.0,13.0,https://twitter.com/dog_rates/status/863553081350529029/video/1
863432100342583297,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,2017-05-13,16:33:49,24829,5664,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup,Belle,,True,staffordshire_bullterrier,69.05,12.0,12.0,https://twitter.com/dog_rates/status/863432100342583297/photo/1
863062471531167744,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2017-05-12,16:05:02,8945,2687,Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help,Quinn,,True,french_bulldog,93.58,13.0,13.0,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1"
862831371563274240,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2017-05-12,00:46:44,20011,5457,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey",Zooey,,True,australian_terrier,20.73,13.0,13.0,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1"
862722525377298433,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,2017-05-11,17:34:13,17779,3809,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze",Dave,,True,basset,39.33,11.0,11.0,https://twitter.com/dog_rates/status/862722525377298433/photo/1
